113.55720100,34.82466450,0,0.0000
113.55720300,34.82466400,0,0.0000
113.55720417,34.82466333,0,0.0000
113.55720533,34.82466350,0,0.0000
113.55720700,34.82466367,0,0.0000
113.55720983,34.82466367,0,0.0000
113.55721200,34.82466433,0,0.0000
113.55721333,34.82466500,0,0.0000
113.55721450,34.82466567,0,0.0000
113.55721500,34.82466667,0,0.0000
113.55721467,34.82466800,0,0.0000
113.55721317,34.82467017,0,0.0000
113.55721250,34.82467050,0,0.0000
113.55721183,34.82467017,0,0.0000
113.55721150,34.82466933,0,0.0000
113.55721150,34.82466950,0,0.0000
113.55721150,34.82466983,0,0.0000
113.55721117,34.82466917,0,0.0020
113.55721100,34.82466917,0,0.0000
113.55721083,34.82466867,0,0.5093
113.55720917,34.82466917,0,0.0000
113.55720917,34.82466950,0,0.0000
113.55720833,34.82467017,0,0.4298
113.55720767,34.82467167,0,0.5439
113.55720750,34.82467300,0,0.0000
113.55720950,34.82467350,0,0.0000
113.55721083,34.82467500,0,0.0000
113.55721183,34.82467583,0,0.0000
113.55721283,34.82467600,0,0.0000
113.55721400,34.82467567,0,0.0000
113.55721450,34.82467517,0,0.0000
113.55721400,34.82467533,0,0.0000
113.55721367,34.82467533,0,0.0000
113.55721367,34.82467517,0,0.0000
113.55721383,34.82467500,0,0.0000
113.55721433,34.82467433,0,0.4706
113.55721650,34.82467217,0,0.0000
113.55721667,34.82467083,0,0.0000
113.55721550,34.82467083,0,0.0000
113.55721483,34.82467050,0,0.0000
113.55721450,34.82467033,0,0.0000
113.55721467,34.82466983,0,0.0000
113.55721500,34.82466983,0,0.0000
113.55721500,34.82466867,0,0.0000
113.55721600,34.82466833,0,0.0000
113.55721650,34.82466783,0,0.0000
113.55721617,34.82466733,0,0.0000
113.55721583,34.82466617,0,0.0000
113.55721467,34.82466550,0,0.0000
113.55721350,34.82466467,0,0.0000
113.55721250,34.82466350,0,0.0000
113.55721150,34.82466333,0,0.0000
113.55721050,34.82466317,0,0.0000
113.55721017,34.82466283,0,0.0000
113.55721050,34.82466217,0,0.0000
113.55721217,34.82466083,0,0.0000
113.55721367,34.82466017,0,0.0000
113.55721350,34.82465983,0,0.0000
113.55721300,34.82465967,0,0.0000
113.55721233,34.82465950,0,0.0000
113.55721100,34.82466000,0,0.0020
113.55720933,34.82466067,0,0.0020
113.55720717,34.82466133,0,0.0000
113.55720500,34.82466233,0,0.0000
113.55720333,34.82466450,0,0.0000
113.55720350,34.82466483,0,0.0000
113.55720417,34.82466467,0,0.0000
113.55720333,34.82466450,0,0.0020
113.55720400,34.82466533,0,0.0000
113.55720333,34.82466567,0,0.0000
113.55720333,34.82466583,0,0.0000
113.55720350,34.82466583,0,0.0000
113.55720350,34.82466567,0,0.0000
113.55720400,34.82466583,0,0.5378
113.55720450,34.82466617,0,0.5154
113.55720600,34.82466467,0,0.0000
113.55720650,34.82466417,0,0.0000
113.55720567,34.82466417,0,0.0000
113.55720500,34.82466417,0,0.0000
113.55720417,34.82466417,0,0.0020
113.55720283,34.82466467,0,0.0000
113.55720117,34.82466500,0,0.7456
113.55720150,34.82466417,0,0.0000
113.55720183,34.82466350,0,0.0000
113.55720217,34.82466250,0,0.0000
113.55720200,34.82466150,0,0.0000
113.55720217,34.82466150,0,0.0000
113.55720167,34.82466133,0,0.0000
113.55720167,34.82466100,0,0.0000
113.55720233,34.82466033,0,0.0000
113.55720300,34.82465950,0,0.0000
113.55720383,34.82465867,0,0.0000
113.55720550,34.82465733,0,0.0000
113.55720717,34.82465633,0,0.0000
113.55720867,34.82465583,0,0.0000
113.55720933,34.82465550,0,0.0000
113.55720917,34.82465567,0,0.0000
113.55720883,34.82465600,0,0.0000
113.55720833,34.82465717,0,0.0000
113.55720750,34.82465800,0,0.0000
113.55720833,34.82465817,0,0.0000
113.55720917,34.82465833,0,0.0000
113.55720967,34.82465767,0,0.0000
113.55721000,34.82465683,0,0.0000
113.55721083,34.82465567,0,0.0000
113.55721033,34.82465500,0,0.0000
113.55720933,34.82465500,0,0.0000
113.55720767,34.82465550,0,0.0000
113.55720633,34.82465600,0,0.0000
113.55720533,34.82465633,0,0.0000
113.55720500,34.82465733,0,0.0000
113.55720483,34.82465817,0,0.0000
113.55720500,34.82465900,0,0.0000
113.55720517,34.82466000,0,0.0000
113.55720617,34.82466067,0,0.0000
113.55720733,34.82466133,0,0.0000
113.55720750,34.82466200,0,0.0000
113.55720700,34.82466317,0,0.0000
113.55720633,34.82466417,0,0.0000
113.55720583,34.82466483,0,0.0000
113.55720550,34.82466550,0,0.0000
113.55720550,34.82466600,0,0.0000
113.55720567,34.82466583,0,0.0000
113.55720550,34.82466600,0,0.0000
113.55720600,34.82466600,0,0.0000
113.55720650,34.82466600,0,0.0000
113.55720750,34.82466517,0,0.0000
113.55720833,34.82466483,0,0.0000
113.55720783,34.82466500,0,0.0000
113.55720683,34.82466500,0,0.0000
113.55720533,34.82466583,0,0.0000
113.55720400,34.82466650,0,0.0000
113.55720350,34.82466667,0,0.0000
113.55720317,34.82466600,0,0.0000
113.55720350,34.82466517,0,0.0000
113.55720383,34.82466417,0,0.0000
113.55720400,34.82466317,0,0.0000
113.55720467,34.82466233,0,0.0000
113.55720550,34.82466117,0,0.0000
113.55720617,34.82466033,0,0.0000
113.55720667,34.82466000,0,0.0000
113.55720650,34.82465917,0,0.0000
